# redshift    SN_Ia    SN_II    SN_Ibc
6.756554318287083527e-01 2.050181450008046469e-01 5.564872984994366778e-01 2.384945564997585921e-01
6.754811363431422189e-01 2.050331853570292462e-01 5.564767702500794666e-01 2.384900443928912039e-01
6.753068771897907663e-01 2.050482209883510709e-01 5.564662453081542504e-01 2.384855337034946787e-01
6.751326557893851943e-01 2.050632519063476100e-01 5.564557236655566230e-01 2.384810244280957114e-01
6.749584698704444996e-01 2.050782781074105554e-01 5.564452053248125640e-01 2.384765165677768251e-01
6.747843194162864711e-01 2.050932995921982971e-01 5.564346902854611088e-01 2.384720101223404831e-01
6.746102056303074912e-01 2.051083163606427229e-01 5.564241785475499968e-01 2.384675050918071693e-01
6.744361291550766691e-01 2.051233284214395436e-01 5.564136701049923195e-01 2.384630014735681369e-01
6.742620880992079568e-01 2.051383357728099877e-01 5.564031649590329698e-01 2.384584992681569870e-01
6.740880824460296905e-01 2.051533384133256699e-01 5.563926631106719256e-01 2.384539984760022657e-01
6.739141138665292186e-01 2.051683363464418541e-01 5.563821645574906771e-01 2.384494990960674410e-01
6.737401820861078638e-01 2.051833295775606358e-01 5.563716692957074716e-01 2.384450011267317815e-01
6.735662856629841544e-01 2.051983181068208206e-01 5.563611773252253867e-01 2.384405045679537372e-01
6.733924245804989717e-01 2.052133019302440908e-01 5.563506886488290837e-01 2.384360094209267422e-01
6.732186010466679749e-01 2.052282810557166659e-01 5.563402032609983117e-01 2.384315156832849947e-01
6.730448137308318035e-01 2.052432554845446955e-01 5.563297211608186910e-01 2.384270233546365858e-01
6.728710617102696689e-01 2.052582252193093093e-01 5.563192423464834446e-01 2.384225324342071906e-01
6.726973449683331108e-01 2.052731902530360308e-01 5.563087668228747784e-01 2.384180429240891907e-01
6.725236663194447129e-01 2.052881505985471866e-01 5.562982945810168722e-01 2.384135548204358301e-01
6.723500232381126596e-01 2.053031062526817219e-01 5.562878256231227336e-01 2.384090681241954612e-01
6.721764153900702254e-01 2.053180572205065835e-01 5.562773599456454221e-01 2.384045828338480222e-01
6.720028430988340684e-01 2.053330034939181148e-01 5.562668975542572891e-01 2.384000989518245406e-01
6.718293088340915320e-01 2.053479450859282684e-01 5.562564384398501760e-01 2.383956164742215278e-01
6.716558097573235298e-01 2.053628819927566240e-01 5.562459826050702993e-01 2.383911354021729934e-01
6.714823458519002530e-01 2.053778142192088374e-01 5.562355300465537944e-01 2.383866557342373405e-01
6.713089181684085416e-01 2.053927417609514861e-01 5.562250807673339015e-01 2.383821774717145570e-01
6.711355277403490138e-01 2.054076646253451266e-01 5.562146347622584086e-01 2.383777006123964648e-01
6.709621724383483254e-01 2.054225828123227016e-01 5.562041920313740562e-01 2.383732251563031590e-01
6.707888522457871039e-01 2.054374963227464379e-01 5.561937525740774380e-01 2.383687511031760686e-01
6.706155690095415567e-01 2.054524051595531531e-01 5.561833163883127540e-01 2.383642784521340374e-01
6.704423221884704409e-01 2.054673093234783421e-01 5.561728834735650828e-01 2.383598072029564918e-01
6.702691104315813275e-01 2.054822088182112483e-01 5.561624538272521567e-01 2.383553373545366227e-01
6.700959337222661683e-01 2.054971036401516127e-01 5.561520274518938489e-01 2.383508689079545106e-01
6.699227947728528809e-01 2.055119937999312085e-01 5.561416043400481124e-01 2.383464018600206236e-01
6.697496913292178000e-01 2.055268792910477926e-01 5.561311844962664175e-01 2.383419362126856234e-01
6.695766228879275195e-01 2.055417601214091228e-01 5.561207679150135252e-01 2.383374719635772410e-01
6.694035898622189285e-01 2.055566362850361484e-01 5.561103546004746434e-01 2.383330091144891250e-01
6.692305946094735392e-01 2.055715077939453961e-01 5.560999445442381672e-01 2.383285476618163812e-01
6.690576343138645576e-01 2.055863746398731429e-01 5.560895377520886917e-01 2.383240876080380266e-01
6.688847089588028094e-01 2.056012368311148641e-01 5.560791342182195285e-01 2.383196289506655241e-01
6.687118199432646737e-01 2.056160943661226315e-01 5.560687339437141441e-01 2.383151716901631967e-01
6.685389676710461471e-01 2.056309472492672263e-01 5.560583369255128749e-01 2.383107158252198154e-01
6.683661502941952159e-01 2.056457954775961494e-01 5.560479431656827343e-01 2.383062613567211718e-01
6.681933677961345852e-01 2.056606390543248564e-01 5.560375526619725228e-01 2.383018082837025375e-01
6.680206226305802630e-01 2.056754779871913241e-01 5.560271654089660176e-01 2.382973566038426028e-01
6.678479131097240229e-01 2.056903122718293231e-01 5.560167814097194405e-01 2.382929063184511809e-01
6.676752384225063119e-01 2.057051419105481171e-01 5.560064006626163069e-01 2.382884574268355482e-01
6.675025988637128815e-01 2.057199669024339928e-01 5.559960231682962162e-01 2.382840099292697911e-01
6.673299970766884970e-01 2.057347872600555627e-01 5.559856489179610950e-01 2.382795638219833145e-01
6.671574300781720757e-01 2.057496029740164822e-01 5.559752779181884597e-01 2.382751191077950581e-01
6.669848978516048632e-01 2.057644140495497875e-01 5.559649101653151293e-01 2.382706757851350554e-01
6.668124018665274599e-01 2.057792204887836651e-01 5.559545456578514067e-01 2.382662338533649005e-01
6.666399424346239888e-01 2.057940222954079690e-01 5.559441843932143579e-01 2.382617933113775899e-01
6.664675177295673603e-01 2.058088194662325288e-01 5.559338263736371966e-01 2.382573541601302192e-01
6.662951277348105883e-01 2.058236120014591830e-01 5.559234715989785913e-01 2.382529163995622534e-01
6.661227751634916094e-01 2.058383999137586851e-01 5.559131200603688594e-01 2.382484800258723723e-01
6.659504578579321654e-01 2.058531831965285663e-01 5.559027717624299703e-01 2.382440450410414079e-01
6.657781752175985224e-01 2.058679618521044030e-01 5.558924267035268985e-01 2.382396114443686708e-01
6.656059279365447168e-01 2.058827358793984263e-01 5.558820848844210349e-01 2.382351792361804554e-01
6.654337179085212384e-01 2.058975052901680369e-01 5.558717462968822964e-01 2.382307484129495834e-01
6.652615425006713767e-01 2.059122700769319414e-01 5.558614109461476049e-01 2.382263189769204259e-01
6.650894016964665756e-01 2.059270302414026865e-01 5.558510788310180306e-01 2.382218909275791718e-01
6.649172975532967600e-01 2.059417857907551719e-01 5.558407499464713686e-01 2.382174642627734318e-01
6.647452292560440679e-01 2.059565367250548451e-01 5.558304242924615446e-01 2.382130389824835270e-01
6.645731955174127847e-01 2.059712830435999065e-01 5.558201018694800544e-01 2.382086150869200114e-01
6.644011964643578017e-01 2.059860247424331325e-01 5.558097826802967933e-01 2.382041925772700464e-01
6.642292351558701791e-01 2.060007618399792018e-01 5.557994667120145227e-01 2.381997714480062478e-01
6.640573083610006311e-01 2.060154943254782489e-01 5.557891539721652174e-01 2.381953517023565059e-01
6.638854160632388091e-01 2.060302222032702191e-01 5.557788444577108633e-01 2.381909333390189454e-01
6.637135598724422936e-01 2.060449454729527119e-01 5.557685381689330129e-01 2.381865163581141642e-01
6.635417398995762106e-01 2.060596641414884911e-01 5.557582351009580091e-01 2.381821007575534443e-01
6.633699543788436070e-01 2.060743782060148743e-01 5.557479352557895824e-01 2.381776865381955433e-01
6.631982032937461247e-01 2.060890876634614011e-01 5.557376386355770137e-01 2.381732737009615852e-01
6.630264898056249523e-01 2.061037925292589779e-01 5.557273452295186100e-01 2.381688622412222733e-01
6.628548109402376820e-01 2.061184927959351376e-01 5.557170550428452982e-01 2.381644521612194254e-01
6.626831664655398191e-01 2.061331884676695647e-01 5.557067680726311965e-01 2.381600434596991001e-01
6.625115577517706189e-01 2.061478795420970123e-01 5.556964843205320914e-01 2.381556361373708963e-01
6.623399854200984205e-01 2.061625660270166027e-01 5.556862037810883503e-01 2.381512301918950192e-01
6.621684474341908988e-01 2.061772479199656949e-01 5.556759264560239275e-01 2.381468256240102666e-01
6.619969437775680143e-01 2.061919252190909657e-01 5.556656523466363407e-01 2.381424224342727214e-01
6.618254774912432081e-01 2.062065979365744761e-01 5.556553814443978556e-01 2.381380206190276405e-01
6.616540458725702623e-01 2.062212660670313946e-01 5.556451137530780127e-01 2.381336201798905650e-01
6.614826485382859778e-01 2.062359296146102083e-01 5.556348492697728014e-01 2.381292211156169070e-01
6.613112868266274313e-01 2.062505885770425373e-01 5.556245879960701739e-01 2.381248234268872332e-01
6.611399614536873637e-01 2.062652429607436666e-01 5.556143299274793890e-01 2.381204271117768889e-01
6.609686703202605207e-01 2.062798927648528402e-01 5.556040750646029647e-01 2.381160321705441396e-01
6.607974134098862917e-01 2.062945379875941732e-01 5.555938234086840177e-01 2.381116386037217258e-01
6.606261938506907683e-01 2.063091786410721218e-01 5.555835749512494370e-01 2.381072464076783579e-01
6.604550087966941652e-01 2.063238147177313964e-01 5.555733296975879920e-01 2.381028555846805561e-01
6.602838579209031611e-01 2.063384462239786776e-01 5.555630876432149368e-01 2.380984661328063856e-01
6.601127427368682632e-01 2.063530731578558652e-01 5.555528487895008416e-01 2.380940780526432099e-01
6.599416636409284331e-01 2.063676955239693023e-01 5.555426131332215078e-01 2.380896913428092176e-01
6.597706186783680593e-01 2.063823133217148054e-01 5.555323806747995974e-01 2.380853060034855417e-01
6.595996078327467371e-01 2.063969265497031247e-01 5.555221514152077766e-01 2.380809220350890709e-01
6.594286345264438465e-01 2.064115352221044808e-01 5.555119253445267580e-01 2.380765394333686225e-01
6.592576953558156871e-01 2.064261393275418910e-01 5.555017024707206152e-01 2.380721582017374105e-01
6.590867902573289694e-01 2.064407388751713646e-01 5.554914827873800309e-01 2.380677783374485768e-01
6.589159211268613703e-01 2.064553338637573898e-01 5.554812662953697577e-01 2.380633998408727692e-01
6.587450876269196343e-01 2.064699242950925329e-01 5.554710529934352436e-01 2.380590227114722512e-01
6.585742881543434901e-01 2.064845101692286689e-01 5.554608428815399623e-01 2.380546469492313966e-01
6.584035231159391932e-01 2.064990914868146954e-01 5.554506359592297215e-01 2.380502725539555831e-01
6.582327951654932674e-01 2.065136682591067474e-01 5.554404322186252685e-01 2.380458995222679563e-01
6.580621011976571788e-01 2.065282404763778557e-01 5.554302316665354899e-01 2.380415278570866267e-01
6.578914411960162800e-01 2.065428081455762122e-01 5.554200342980966099e-01 2.380371575563271225e-01
6.577208176454895083e-01 2.065573712709952159e-01 5.554098401103033655e-01 2.380327886187014463e-01
6.575502290612766920e-01 2.065719298493812195e-01 5.553996491054331575e-01 2.380284210451856231e-01
6.573796743985328428e-01 2.065864838823729954e-01 5.553894612823389032e-01 2.380240548352881014e-01
6.572091547409998347e-01 2.066010333729279280e-01 5.553792766389504809e-01 2.380196899881216188e-01
6.570386714193477973e-01 2.066155783272138058e-01 5.553690951709503443e-01 2.380153265018358499e-01
6.568682219744589323e-01 2.066301187391600402e-01 5.553589168825879829e-01 2.380109643782519768e-01
6.566978063899376883e-01 2.066446546112968019e-01 5.553487417720922581e-01 2.380066036166109678e-01
6.565274279461560392e-01 2.066591859561392741e-01 5.553385698307023999e-01 2.380022442131581872e-01
6.563570835981342722e-01 2.066737127638524629e-01 5.553284010653032343e-01 2.379978861708442472e-01
6.561867730658029751e-01 2.066882350387423961e-01 5.553182354728802839e-01 2.379935294883772645e-01
6.560164983161259622e-01 2.067027527855944957e-01 5.553080730500837836e-01 2.379891741643216374e-01
6.558462589440375856e-01 2.067172660041597387e-01 5.552979137970881496e-01 2.379848201987520562e-01
6.556760533429830673e-01 2.067317746933168554e-01 5.552877577146781984e-01 2.379804675920049462e-01
6.555058822038227762e-01 2.067462788548072583e-01 5.552776048016349053e-01 2.379761163435578086e-01
6.553357476867869291e-01 2.067607784991335740e-01 5.552674550506064843e-01 2.379717664502599139e-01
6.551656468961503110e-01 2.067752736182396911e-01 5.552573084672322024e-01 2.379674179145280788e-01
6.549955798155450148e-01 2.067897642138976921e-01 5.552471650502716072e-01 2.379630707358306729e-01
6.548255495011410243e-01 2.068042502983981901e-01 5.552370247911212475e-01 2.379587249104805347e-01
6.546555534001168297e-01 2.068187318632487282e-01 5.552268876957258126e-01 2.379543804410253760e-01
6.544855909645175274e-01 2.068332089121399930e-01 5.552167537615020354e-01 2.379500373263579993e-01
6.543156640619973707e-01 2.068476814479795756e-01 5.552066229864142111e-01 2.379456955656061024e-01
6.541457725298344128e-01 2.068621494733709487e-01 5.551964953686403526e-01 2.379413551579887265e-01
6.539759146185106786e-01 2.068766129866838333e-01 5.551863709093213251e-01 2.379370161039948417e-01
6.538060910443930229e-01 2.068910719881388305e-01 5.551762496083028076e-01 2.379326784035583342e-01
6.536363039603945158e-01 2.069055264895345858e-01 5.551661314573257400e-01 2.379283420531396187e-01
6.534665504526701030e-01 2.069199764827684418e-01 5.551560164620620297e-01 2.379240070551694453e-01
6.532968305048793001e-01 2.069344219698881493e-01 5.551459046210782677e-01 2.379196734090335552e-01
6.531271473670281491e-01 2.069488629617578512e-01 5.551357959267694264e-01 2.379153411114726391e-01
6.529574981422807678e-01 2.069632994503699253e-01 5.551256903847410218e-01 2.379110101648889974e-01
6.527878824329311769e-01 2.069777314407588997e-01 5.551155879914687619e-01 2.379066805677723107e-01
6.526183024251066556e-01 2.069921589348257263e-01 5.551054887456219333e-01 2.379023523195522849e-01
6.524487573627678616e-01 2.070065819338895163e-01 5.550953926462772747e-01 2.378980254198331257e-01
6.522792457713122438e-01 2.070210004383966351e-01 5.550852996931222583e-01 2.378936998684809956e-01
6.521097688101405998e-01 2.070354144498768034e-01 5.550752098850861849e-01 2.378893756650369284e-01
6.519403277896967941e-01 2.070498239746989544e-01 5.550651232177107319e-01 2.378850528075903137e-01
6.517709201956415344e-01 2.070642290087015835e-01 5.550550396939089026e-01 2.378807312973895138e-01
6.516015461977816559e-01 2.070786295532805465e-01 5.550449593127035897e-01 2.378764111340158360e-01
6.514322090987721969e-01 2.070930256193736774e-01 5.550348820664383620e-01 2.378720923141878774e-01
6.512629053816784142e-01 2.071074171984060575e-01 5.550248079611157515e-01 2.378677748404781633e-01
6.510936350301941289e-01 2.071218042963836048e-01 5.550147369925314544e-01 2.378634587110849130e-01
6.509244009658389230e-01 2.071361869181614634e-01 5.550046691572869673e-01 2.378591439245515415e-01
6.507552010053213598e-01 2.071505650574795299e-01 5.549946044597643402e-01 2.378548304827561299e-01
6.505860343659694012e-01 2.071649387203655934e-01 5.549845428957440596e-01 2.378505183838903192e-01
6.504169030668823792e-01 2.071793079099006618e-01 5.549744844630695173e-01 2.378462076270297931e-01
6.502478067426101793e-01 2.071936726244557325e-01 5.549644291628809123e-01 2.378418982126632719e-01
6.500787436950800080e-01 2.072080328661157211e-01 5.549543769937189674e-01 2.378375901401652837e-01
6.499097150780274168e-01 2.072223886382218438e-01 5.549443279532446649e-01 2.378332834085334357e-01
6.497407222697234586e-01 2.072367399445368130e-01 5.549342820388242226e-01 2.378289780166389367e-01
6.495717626937594913e-01 2.072510867804590873e-01 5.549242392536786195e-01 2.378246739658622655e-01
6.494028366755387749e-01 2.072654291505939272e-01 5.549141995945842121e-01 2.378203712548218052e-01
6.492339472629810038e-01 2.072797670645292467e-01 5.549041630548294801e-01 2.378160698806412177e-01
6.490650910383813921e-01 2.072941005102077738e-01 5.548941296428544501e-01 2.378117698469376373e-01
6.488962679854699545e-01 2.073084294966085206e-01 5.548840993523739273e-01 2.378074711510174133e-01
6.487274813988420652e-01 2.073227540314168671e-01 5.548740721780081042e-01 2.378031737905749177e-01
6.485587284054593615e-01 2.073370741025852282e-01 5.548640481281902348e-01 2.377988777692243982e-01
