# number of detected SNeII per unit of redshift interval 
#  z_random 	 dn_dz_Horiuchi dn_dz_Cole 	 dn_dz_Madau
3.639018876e-01 1.039341271e+05 1.796484751e+05 1.058641972e+05
3.640199249e-01 1.040097084e+05 1.797711463e+05 1.059340239e+05
3.641379799e-01 1.040853317e+05 1.798938693e+05 1.060038827e+05
3.642560527e-01 1.041609973e+05 1.800166442e+05 1.060737738e+05
3.643741432e-01 1.042367051e+05 1.801394710e+05 1.061436972e+05
3.644922516e-01 1.043124551e+05 1.802623498e+05 1.062136527e+05
3.646103791e-01 1.043882482e+05 1.803852819e+05 1.062836413e+05
3.647285254e-01 1.044640842e+05 1.805082669e+05 1.063536628e+05
3.648466895e-01 1.045399625e+05 1.806313039e+05 1.064237165e+05
3.649648715e-01 1.046158831e+05 1.807543928e+05 1.064938026e+05
3.650830712e-01 1.046918460e+05 1.808775337e+05 1.065639209e+05
3.652012889e-01 1.047678513e+05 1.810007267e+05 1.066340716e+05
3.653195266e-01 1.048439004e+05 1.811239739e+05 1.067042559e+05
3.654377822e-01 1.049199919e+05 1.812472731e+05 1.067744725e+05
3.655560555e-01 1.049961258e+05 1.813706243e+05 1.068447215e+05
3.656743468e-01 1.050723021e+05 1.814940274e+05 1.069150028e+05
3.657926558e-01 1.051485208e+05 1.816174825e+05 1.069853164e+05
3.659109841e-01 1.052247829e+05 1.817409910e+05 1.070556632e+05
3.660293312e-01 1.053010881e+05 1.818645525e+05 1.071260430e+05
3.661476962e-01 1.053774358e+05 1.819881661e+05 1.071964552e+05
3.662660790e-01 1.054538259e+05 1.821118315e+05 1.072668997e+05
3.663844796e-01 1.055302586e+05 1.822355490e+05 1.073373766e+05
3.665028985e-01 1.056067341e+05 1.823593189e+05 1.074078861e+05
3.666213373e-01 1.056832535e+05 1.824831429e+05 1.074784293e+05
3.667397940e-01 1.057598154e+05 1.826070189e+05 1.075490049e+05
3.668582685e-01 1.058364199e+05 1.827309469e+05 1.076196129e+05
3.669767609e-01 1.059130671e+05 1.828549269e+05 1.076902533e+05
3.670952712e-01 1.059897568e+05 1.829789589e+05 1.077609262e+05
3.672138011e-01 1.060664905e+05 1.831030448e+05 1.078316326e+05
3.673323496e-01 1.061432671e+05 1.832271834e+05 1.079023719e+05
3.674509159e-01 1.062200865e+05 1.833513740e+05 1.079731436e+05
3.675695002e-01 1.062969486e+05 1.834756167e+05 1.080439478e+05
3.676881023e-01 1.063738534e+05 1.835999114e+05 1.081147845e+05
3.678067233e-01 1.064508016e+05 1.837242590e+05 1.081856543e+05
3.679253637e-01 1.065277935e+05 1.838486604e+05 1.082565575e+05
3.680440220e-01 1.066048282e+05 1.839731137e+05 1.083274932e+05
3.681626982e-01 1.066819057e+05 1.840976192e+05 1.083984614e+05
3.682813924e-01 1.067590260e+05 1.842221767e+05 1.084694622e+05
3.684001044e-01 1.068361892e+05 1.843467862e+05 1.085404955e+05
3.685188369e-01 1.069133969e+05 1.844714504e+05 1.086115629e+05
3.686375873e-01 1.069906474e+05 1.845961667e+05 1.086826628e+05
3.687563556e-01 1.070679408e+05 1.847209350e+05 1.087537953e+05
3.688751418e-01 1.071452772e+05 1.848457555e+05 1.088249604e+05
3.689939460e-01 1.072226565e+05 1.849706280e+05 1.088961581e+05
3.691127699e-01 1.073000798e+05 1.850955543e+05 1.089673894e+05
3.692316124e-01 1.073775466e+05 1.852205336e+05 1.090386537e+05
3.693504729e-01 1.074550565e+05 1.853455649e+05 1.091099508e+05
3.694693514e-01 1.075326093e+05 1.854706484e+05 1.091812804e+05
3.695882479e-01 1.076102052e+05 1.855957840e+05 1.092526427e+05
3.697071633e-01 1.076878447e+05 1.857209726e+05 1.093240382e+05
3.698260981e-01 1.077655284e+05 1.858462150e+05 1.093954673e+05
3.699450510e-01 1.078432551e+05 1.859715095e+05 1.094669291e+05
3.700640218e-01 1.079210249e+05 1.860968562e+05 1.095384235e+05
3.701830106e-01 1.079988379e+05 1.862222549e+05 1.096099507e+05
3.703020177e-01 1.080766942e+05 1.863477061e+05 1.096815107e+05
3.704210450e-01 1.081545951e+05 1.864732117e+05 1.097531047e+05
3.705400903e-01 1.082325392e+05 1.865987695e+05 1.098247315e+05
3.706591536e-01 1.083105265e+05 1.867243794e+05 1.098963910e+05
3.707782349e-01 1.083885570e+05 1.868500415e+05 1.099680833e+05
3.708973343e-01 1.084666308e+05 1.869757557e+05 1.100398083e+05
3.710164537e-01 1.085447493e+05 1.871015244e+05 1.101115673e+05
3.711355916e-01 1.086229112e+05 1.872273456e+05 1.101833594e+05
3.712547475e-01 1.087011165e+05 1.873532189e+05 1.102551842e+05
3.713739214e-01 1.087793651e+05 1.874791444e+05 1.103270418e+05
3.714931134e-01 1.088576571e+05 1.876051221e+05 1.103989322e+05
3.716123250e-01 1.089359934e+05 1.877311536e+05 1.104708563e+05
3.717315555e-01 1.090143737e+05 1.878572383e+05 1.105428139e+05
3.718508041e-01 1.090927975e+05 1.879833751e+05 1.106148042e+05
3.719700707e-01 1.091712646e+05 1.881095642e+05 1.106868274e+05
3.720893554e-01 1.092497752e+05 1.882358054e+05 1.107588834e+05
3.722086593e-01 1.093283300e+05 1.883621000e+05 1.108309730e+05
3.723279826e-01 1.094069292e+05 1.884884483e+05 1.109030963e+05
3.724473241e-01 1.094855719e+05 1.886148488e+05 1.109752524e+05
3.725666835e-01 1.095642581e+05 1.887413015e+05 1.110474415e+05
3.726860611e-01 1.096429878e+05 1.888678065e+05 1.111196634e+05
3.728054575e-01 1.097217616e+05 1.889943644e+05 1.111919186e+05
3.729248737e-01 1.098005801e+05 1.891209764e+05 1.112642079e+05
3.730443081e-01 1.098794423e+05 1.892476406e+05 1.113365301e+05
3.731637605e-01 1.099583480e+05 1.893743571e+05 1.114088852e+05
3.732832310e-01 1.100372974e+05 1.895011258e+05 1.114812733e+05
3.734027200e-01 1.101162907e+05 1.896279472e+05 1.115536945e+05
3.735222293e-01 1.101953290e+05 1.897548231e+05 1.116261500e+05
3.736417567e-01 1.102744111e+05 1.898817512e+05 1.116986385e+05
3.737613023e-01 1.103535369e+05 1.900087316e+05 1.117711600e+05
3.738808659e-01 1.104327064e+05 1.901357642e+05 1.118437144e+05
3.740004477e-01 1.105119197e+05 1.902628491e+05 1.119163019e+05
3.741200502e-01 1.105911784e+05 1.903899890e+05 1.119889239e+05
3.742396708e-01 1.106704809e+05 1.905171811e+05 1.120615789e+05
3.743593095e-01 1.107498273e+05 1.906444255e+05 1.121342669e+05
3.744789663e-01 1.108292174e+05 1.907717221e+05 1.122069880e+05
3.745986414e-01 1.109086514e+05 1.908990711e+05 1.122797421e+05
3.747183369e-01 1.109881308e+05 1.910264748e+05 1.123525307e+05
3.748380508e-01 1.110676543e+05 1.911539310e+05 1.124253525e+05
3.749577828e-01 1.111472216e+05 1.912814395e+05 1.124982074e+05
3.750775330e-01 1.112268329e+05 1.914090003e+05 1.125710953e+05
3.751973014e-01 1.113064881e+05 1.915366134e+05 1.126440164e+05
3.753170901e-01 1.113861888e+05 1.916642811e+05 1.127169719e+05
3.754368974e-01 1.114659336e+05 1.917920015e+05 1.127899607e+05
3.755567229e-01 1.115457225e+05 1.919197742e+05 1.128629827e+05
3.756765666e-01 1.116255554e+05 1.920475993e+05 1.129360377e+05
3.757964284e-01 1.117054323e+05 1.921754766e+05 1.130091259e+05
3.759163106e-01 1.117853548e+05 1.923034085e+05 1.130822486e+05
3.760362114e-01 1.118653216e+05 1.924313933e+05 1.131554047e+05
3.761561304e-01 1.119453325e+05 1.925594303e+05 1.132285940e+05
3.762760676e-01 1.120253875e+05 1.926875197e+05 1.133018164e+05
3.763960231e-01 1.121054866e+05 1.928156614e+05 1.133750721e+05
3.765159988e-01 1.121856314e+05 1.929438577e+05 1.134483622e+05
3.766359933e-01 1.122658206e+05 1.930721068e+05 1.135216858e+05
3.767560060e-01 1.123460540e+05 1.932004083e+05 1.135950426e+05
3.768760369e-01 1.124263317e+05 1.933287621e+05 1.136684327e+05
3.769960860e-01 1.125066535e+05 1.934571683e+05 1.137418560e+05
3.771161555e-01 1.125870211e+05 1.935856291e+05 1.138153138e+05
3.772362438e-01 1.126674333e+05 1.937141428e+05 1.138888052e+05
3.773563503e-01 1.127478897e+05 1.938427088e+05 1.139623299e+05
3.774764750e-01 1.128283905e+05 1.939713272e+05 1.140358878e+05
3.775966180e-01 1.129089356e+05 1.940999980e+05 1.141094790e+05
3.777167814e-01 1.129895265e+05 1.942287235e+05 1.141831049e+05
3.778369635e-01 1.130701621e+05 1.943575018e+05 1.142567643e+05
3.779571639e-01 1.131508421e+05 1.944863325e+05 1.143304570e+05
3.780773826e-01 1.132315665e+05 1.946152156e+05 1.144041831e+05
3.781976196e-01 1.133123353e+05 1.947441510e+05 1.144779425e+05
3.783178771e-01 1.133931502e+05 1.948731413e+05 1.145517366e+05
3.784381532e-01 1.134740097e+05 1.950021844e+05 1.146255643e+05
3.785584477e-01 1.135549137e+05 1.951312798e+05 1.146994253e+05
3.786787604e-01 1.136358623e+05 1.952604277e+05 1.147733197e+05
3.787990914e-01 1.137168553e+05 1.953896279e+05 1.148472475e+05
3.789194432e-01 1.137978946e+05 1.955188833e+05 1.149212103e+05
3.790398135e-01 1.138789786e+05 1.956481912e+05 1.149952065e+05
3.791602021e-01 1.139601072e+05 1.957775515e+05 1.150692361e+05
3.792806090e-01 1.140412803e+05 1.959069642e+05 1.151432991e+05
3.794010343e-01 1.141224982e+05 1.960364295e+05 1.152173956e+05
3.795214805e-01 1.142037625e+05 1.961659499e+05 1.152915271e+05
3.796419450e-01 1.142850714e+05 1.962955227e+05 1.153656921e+05
3.797624278e-01 1.143664250e+05 1.964251480e+05 1.154398905e+05
3.798829290e-01 1.144478233e+05 1.965548257e+05 1.155141224e+05
3.800034490e-01 1.145292666e+05 1.966845563e+05 1.155883880e+05
3.801239895e-01 1.146107562e+05 1.968143417e+05 1.156626885e+05
3.802445484e-01 1.146922906e+05 1.969441796e+05 1.157370225e+05
3.803651256e-01 1.147738697e+05 1.970740699e+05 1.158113900e+05
3.804857212e-01 1.148554937e+05 1.972040127e+05 1.158857910e+05
3.806063360e-01 1.149371630e+05 1.973340088e+05 1.159602260e+05
3.807269709e-01 1.150188784e+05 1.974640594e+05 1.160346957e+05
3.808476243e-01 1.151006387e+05 1.975941624e+05 1.161091989e+05
3.809682960e-01 1.151824439e+05 1.977243179e+05 1.161837357e+05
3.810889862e-01 1.152642940e+05 1.978545258e+05 1.162583060e+05
3.812096959e-01 1.153461899e+05 1.979847876e+05 1.163329107e+05
3.813304255e-01 1.154281317e+05 1.981151033e+05 1.164075499e+05
3.814511734e-01 1.155101185e+05 1.982454716e+05 1.164822226e+05
3.815719398e-01 1.155921503e+05 1.983758923e+05 1.165569290e+05
3.816927246e-01 1.156742270e+05 1.985063655e+05 1.166316689e+05
3.818135295e-01 1.157563500e+05 1.986368931e+05 1.167064436e+05
3.819343538e-01 1.158385187e+05 1.987674742e+05 1.167812524e+05
3.820551964e-01 1.159207324e+05 1.988981078e+05 1.168560949e+05
3.821760576e-01 1.160029913e+05 1.990287939e+05 1.169309711e+05
3.822969371e-01 1.160852952e+05 1.991595324e+05 1.170058808e+05
3.824178373e-01 1.161676459e+05 1.992903260e+05 1.170808257e+05
3.825387564e-01 1.162500419e+05 1.994211725e+05 1.171558046e+05
3.826596940e-01 1.163324831e+05 1.995520715e+05 1.172308171e+05
3.827806499e-01 1.164149695e+05 1.996830230e+05 1.173058633e+05
3.829016246e-01 1.164975013e+05 1.998140273e+05 1.173809433e+05
3.830226202e-01 1.165800800e+05 1.999450868e+05 1.174560586e+05
3.831436342e-01 1.166627040e+05 2.000761988e+05 1.175312076e+05
3.832646667e-01 1.167453732e+05 2.002073633e+05 1.176063904e+05
3.833857176e-01 1.168280877e+05 2.003385804e+05 1.176816068e+05
3.835067879e-01 1.169108481e+05 2.004698509e+05 1.177568576e+05
3.836278786e-01 1.169936551e+05 2.006011760e+05 1.178321433e+05
3.837489877e-01 1.170765074e+05 2.007325536e+05 1.179074628e+05
3.838701152e-01 1.171594051e+05 2.008639837e+05 1.179828161e+05
3.839912613e-01 1.172423482e+05 2.009954664e+05 1.180582031e+05
3.841124275e-01 1.173253379e+05 2.011270034e+05 1.181336249e+05
3.842336132e-01 1.174083737e+05 2.012585941e+05 1.182090813e+05
3.843548175e-01 1.174914549e+05 2.013902374e+05 1.182845715e+05
3.844760403e-01 1.175745817e+05 2.015219333e+05 1.183600955e+05
3.845972816e-01 1.176577539e+05 2.016536817e+05 1.184356533e+05
3.847185438e-01 1.177409732e+05 2.017854852e+05 1.185112465e+05
3.848398248e-01 1.178242384e+05 2.019173417e+05 1.185868737e+05
3.849611244e-01 1.179075491e+05 2.020492508e+05 1.186625349e+05
3.850824425e-01 1.179909053e+05 2.021812124e+05 1.187382299e+05
3.852037796e-01 1.180743075e+05 2.023132272e+05 1.188139591e+05
3.853251376e-01 1.181577569e+05 2.024452969e+05 1.188897236e+05
3.854465140e-01 1.182412519e+05 2.025774193e+05 1.189655220e+05
3.855679090e-01 1.183247925e+05 2.027095942e+05 1.190413543e+05
3.856893226e-01 1.184083788e+05 2.028418217e+05 1.191172205e+05
3.858107561e-01 1.184920117e+05 2.029741034e+05 1.191931216e+05
3.859322095e-01 1.185756913e+05 2.031064391e+05 1.192690574e+05
3.860536815e-01 1.186594167e+05 2.032388274e+05 1.193450272e+05
3.861751720e-01 1.187431878e+05 2.033712682e+05 1.194210310e+05
3.862966811e-01 1.188270046e+05 2.035037617e+05 1.194970687e+05
3.864182112e-01 1.189108689e+05 2.036363104e+05 1.195731419e+05
3.865397602e-01 1.189947793e+05 2.037689121e+05 1.196492494e+05
3.866613278e-01 1.190787355e+05 2.039015664e+05 1.197253908e+05
3.867829140e-01 1.191627376e+05 2.040342733e+05 1.198015663e+05
3.869045194e-01 1.192467859e+05 2.041670335e+05 1.198777761e+05
3.870261456e-01 1.193308817e+05 2.042998487e+05 1.199540214e+05
3.871477904e-01 1.194150233e+05 2.044327165e+05 1.200303007e+05
3.872694537e-01 1.194992109e+05 2.045656369e+05 1.201066141e+05
3.873911357e-01 1.195834445e+05 2.046986099e+05 1.201829615e+05
3.875128380e-01 1.196677251e+05 2.048316374e+05 1.202593440e+05
3.876345600e-01 1.197520526e+05 2.049647188e+05 1.203357613e+05
3.877563006e-01 1.198364261e+05 2.050978527e+05 1.204122127e+05
3.878780599e-01 1.199208456e+05 2.052310394e+05 1.204886982e+05
3.879998378e-01 1.200053111e+05 2.053642786e+05 1.205652178e+05
3.881216371e-01 1.200898247e+05 2.054975735e+05 1.206417733e+05
3.882434551e-01 1.201743844e+05 2.056309211e+05 1.207183629e+05
3.883652917e-01 1.202589902e+05 2.057643214e+05 1.207949866e+05
3.884871470e-01 1.203436421e+05 2.058977743e+05 1.208716445e+05
3.886090220e-01 1.204283410e+05 2.060312811e+05 1.209483373e+05
3.887309174e-01 1.205130873e+05 2.061648423e+05 1.210250652e+05
3.888528315e-01 1.205978797e+05 2.062984563e+05 1.211018274e+05
3.889747642e-01 1.206827183e+05 2.064321228e+05 1.211786237e+05
3.890967156e-01 1.207676032e+05 2.065658421e+05 1.212554543e+05
3.892186880e-01 1.208525360e+05 2.066996166e+05 1.213323205e+05
3.893406796e-01 1.209375154e+05 2.068334443e+05 1.214092213e+05
3.894626899e-01 1.210225411e+05 2.069673246e+05 1.214861562e+05
3.895847188e-01 1.211076131e+05 2.071012576e+05 1.215631254e+05
3.897067673e-01 1.211927321e+05 2.072352442e+05 1.216401294e+05
3.898288365e-01 1.212778988e+05 2.073692857e+05 1.217171688e+05
3.899509243e-01 1.213631118e+05 2.075033798e+05 1.217942425e+05
3.900730309e-01 1.214483713e+05 2.076375266e+05 1.218713505e+05
3.901951562e-01 1.215336772e+05 2.077717261e+05 1.219484928e+05
3.903173024e-01 1.216190311e+05 2.079059807e+05 1.220256708e+05
3.904394680e-01 1.217044319e+05 2.080402887e+05 1.221028835e+05
3.905616523e-01 1.217898792e+05 2.081746494e+05 1.221801304e+05
3.906838553e-01 1.218753730e+05 2.083090628e+05 1.222574117e+05
3.908060778e-01 1.219609138e+05 2.084435297e+05 1.223347278e+05
3.909283211e-01 1.220465027e+05 2.085780516e+05 1.224120796e+05
3.910505832e-01 1.221321381e+05 2.087126262e+05 1.224894657e+05
3.911728641e-01 1.222178201e+05 2.088472535e+05 1.225668862e+05
3.912951636e-01 1.223035487e+05 2.089819335e+05 1.226443410e+05
3.914174842e-01 1.223893256e+05 2.091166687e+05 1.227218316e+05
3.915398242e-01 1.224751495e+05 2.092514573e+05 1.227993570e+05
3.916621829e-01 1.225610200e+05 2.093862986e+05 1.228769169e+05
3.917845604e-01 1.226469373e+05 2.095211926e+05 1.229545111e+05
3.919069575e-01 1.227329019e+05 2.096561403e+05 1.230321402e+05
3.920293754e-01 1.228189146e+05 2.097911429e+05 1.231098051e+05
3.921518121e-01 1.229049741e+05 2.099261982e+05 1.231875044e+05
3.922742676e-01 1.229910804e+05 2.100613062e+05 1.232652382e+05
3.923967419e-01 1.230772334e+05 2.101964670e+05 1.233430064e+05
3.925192374e-01 1.231634350e+05 2.103316832e+05 1.234208106e+05
3.926417522e-01 1.232496837e+05 2.104669527e+05 1.234986496e+05
3.927642857e-01 1.233359793e+05 2.106022748e+05 1.235765231e+05
3.928868381e-01 1.234223218e+05 2.107376497e+05 1.236544310e+05
3.930094105e-01 1.235087120e+05 2.108730786e+05 1.237323742e+05
3.931320034e-01 1.235951503e+05 2.110085622e+05 1.238103530e+05
3.932546151e-01 1.236816355e+05 2.111440985e+05 1.238883663e+05
3.933772456e-01 1.237681677e+05 2.112796875e+05 1.239664142e+05
3.934998950e-01 1.238547469e+05 2.114153293e+05 1.240444966e+05
3.936225661e-01 1.239413752e+05 2.115510270e+05 1.241226154e+05
3.937452560e-01 1.240280504e+05 2.116867775e+05 1.242007687e+05
3.938679648e-01 1.241147727e+05 2.118225807e+05 1.242789566e+05
3.939906924e-01 1.242015421e+05 2.119584367e+05 1.243571791e+05
3.941134406e-01 1.242883598e+05 2.120943473e+05 1.244354373e+05
3.942362089e-01 1.243752254e+05 2.122303121e+05 1.245137309e+05
3.943589960e-01 1.244621381e+05 2.123663296e+05 1.245920590e+05
3.944818020e-01 1.245490980e+05 2.125023998e+05 1.246704218e+05
3.946046275e-01 1.246361055e+05 2.126385235e+05 1.247488195e+05
3.947274742e-01 1.247231618e+05 2.127747025e+05 1.248272535e+05
3.948503397e-01 1.248102653e+05 2.129109343e+05 1.249057220e+05
3.949732241e-01 1.248974160e+05 2.130472189e+05 1.249842252e+05
3.950961274e-01 1.249846140e+05 2.131835562e+05 1.250627630e+05
3.952190521e-01 1.250718610e+05 2.133199490e+05 1.251413371e+05
3.953419961e-01 1.251591557e+05 2.134563952e+05 1.252199463e+05
3.954649591e-01 1.252464976e+05 2.135928941e+05 1.252985900e+05
3.955879409e-01 1.253338869e+05 2.137294458e+05 1.253772685e+05
3.957109431e-01 1.254213246e+05 2.138660518e+05 1.254559826e+05
3.958339657e-01 1.255088107e+05 2.140027124e+05 1.255347325e+05
3.959570073e-01 1.255963442e+05 2.141394257e+05 1.256135170e+05
3.960800677e-01 1.256839251e+05 2.142761918e+05 1.256923363e+05
3.962031475e-01 1.257715537e+05 2.144130111e+05 1.257711906e+05
3.963262488e-01 1.258592317e+05 2.145498861e+05 1.258500813e+05
3.964493690e-01 1.259469571e+05 2.146868139e+05 1.259290068e+05
3.965725082e-01 1.260347300e+05 2.148237944e+05 1.260079670e+05
3.966956663e-01 1.261225504e+05 2.149608278e+05 1.260869620e+05
3.968188458e-01 1.262104201e+05 2.150979166e+05 1.261659934e+05
3.969420448e-01 1.262983377e+05 2.152350589e+05 1.262450600e+05
3.970652627e-01 1.263863030e+05 2.153722540e+05 1.263241614e+05
3.971884996e-01 1.264743158e+05 2.155095018e+05 1.264032976e+05
3.973117570e-01 1.265623773e+05 2.156468042e+05 1.264824696e+05
3.974350349e-01 1.266504875e+05 2.157841610e+05 1.265616774e+05
3.975583317e-01 1.056155379e+05 1.799346422e+05 1.055341000e+05
3.976816474e-01 1.056890425e+05 1.800491942e+05 1.056001646e+05
3.978049829e-01 1.057625873e+05 1.801637908e+05 1.056662586e+05
3.979283396e-01 1.058361733e+05 1.802784336e+05 1.057323830e+05
3.980517154e-01 1.059097990e+05 1.803931205e+05 1.057985364e+05
3.981751101e-01 1.059834646e+05 1.805078513e+05 1.058647189e+05
3.982985239e-01 1.060571700e+05 1.806226262e+05 1.059309305e+05
3.984219595e-01 1.061309169e+05 1.807374477e+05 1.059971727e+05
3.985454142e-01 1.062047038e+05 1.808523134e+05 1.060634441e+05
3.986688880e-01 1.062785306e+05 1.809672231e+05 1.061297447e+05
3.987923808e-01 1.063523973e+05 1.810821768e+05 1.061960743e+05
3.989158947e-01 1.064263051e+05 1.811971764e+05 1.062624342e+05
3.990394286e-01 1.065002534e+05 1.813122210e+05 1.063288238e+05
3.991629815e-01 1.065742417e+05 1.814273096e+05 1.063952425e+05
3.992865535e-01 1.066482700e+05 1.815424423e+05 1.064616904e+05
3.994101458e-01 1.067223390e+05 1.816576201e+05 1.065281682e+05
3.995337589e-01 1.067964490e+05 1.817728437e+05 1.065946760e+05
3.996573910e-01 1.068705991e+05 1.818881112e+05 1.066612131e+05
3.997810422e-01 1.069447892e+05 1.820034228e+05 1.067277793e+05
3.999047130e-01 1.070190197e+05 1.821187789e+05 1.067943750e+05
4.000284054e-01 1.070932918e+05 1.822341814e+05 1.068610013e+05
4.001521168e-01 1.071676039e+05 1.823496279e+05 1.069276568e+05
4.002758473e-01 1.072419561e+05 1.824651184e+05 1.069943415e+05
4.003995968e-01 1.073163485e+05 1.825806530e+05 1.070610554e+05
4.005233685e-01 1.073907828e+05 1.826962344e+05 1.071278002e+05
4.006471593e-01 1.074652574e+05 1.828118599e+05 1.071945743e+05
4.007709692e-01 1.075397720e+05 1.829275295e+05 1.072613776e+05
4.008947981e-01 1.076143269e+05 1.830432431e+05 1.073282102e+05
4.010186486e-01 1.076889235e+05 1.831590029e+05 1.073950734e+05
4.011425188e-01 1.077635606e+05 1.832748075e+05 1.074619661e+05
4.012664082e-01 1.078382381e+05 1.833906561e+05 1.075288882e+05
4.013903167e-01 1.079129558e+05 1.835065487e+05 1.075958396e+05
4.015142461e-01 1.079877148e+05 1.836224871e+05 1.076628213e+05
4.016381959e-01 1.080625150e+05 1.837384707e+05 1.077298329e+05
4.017621648e-01 1.081373554e+05 1.838544983e+05 1.077968739e+05
4.018861528e-01 1.082122362e+05 1.839705700e+05 1.078639441e+05
4.020101613e-01 1.082871581e+05 1.840866870e+05 1.079310445e+05
4.021341907e-01 1.083621215e+05 1.842028497e+05 1.079981751e+05
